,Delay [ms],Num ReTx,delayType
1583,0.55811,2,$T_{Phy\_Data}$
1584,0.73304,0,$T_{Phy\_Data}$
1585,0.34153,0,$T_{Phy\_Data}$
1586,0.69139,2,$T_{Phy\_Data}$
1587,0.52479,2,$T_{Phy\_Data}$
1588,0.45814999999999995,1,$T_{Phy\_Data}$
1589,0.48314,2,$T_{Phy\_Data}$
1590,0.59143,2,$T_{Phy\_Data}$
1591,0.50813,0,$T_{Phy\_Data}$
1592,0.27488999999999997,0,$T_{Phy\_Data}$
1593,0.34986,0,$T_{Phy\_Data}$
1594,0.6664,1,$T_{Phy\_Data}$
1595,0.87465,0,$T_{Phy\_Data}$
1596,0.44149,0,$T_{Phy\_Data}$
1597,0.54978,2,$T_{Phy\_Data}$
1598,0.20825000000000002,0,$T_{Phy\_Data}$
1599,0.39151,0,$T_{Phy\_Data}$
1600,0.45814999999999995,1,$T_{Phy\_Data}$
1601,0.2499,0,$T_{Phy\_Data}$
1602,0.833,3,$T_{Phy\_Data}$
1603,0.19992,0,$T_{Phy\_Data}$
1604,0.60809,2,$T_{Phy\_Data}$
1605,0.19992,0,$T_{Phy\_Data}$
1606,0.34986000000000006,1,$T_{Phy\_Data}$
1607,0.31654000000000004,0,$T_{Phy\_Data}$
1608,0.2998799999999999,0,$T_{Phy\_Data}$
1609,0.69139,0,$T_{Phy\_Data}$
1610,0.30821,0,$T_{Phy\_Data}$
1611,0.1666,0,$T_{Phy\_Data}$
1612,0.2498999999999999,0,$T_{Phy\_Data}$
1613,0.4997999999999999,0,$T_{Phy\_Data}$
1614,0.63308,0,$T_{Phy\_Data}$
1615,0.6913900000000001,0,$T_{Phy\_Data}$
1616,0.4997999999999999,1,$T_{Phy\_Data}$
1617,0.30821,0,$T_{Phy\_Data}$
1618,0.23324,0,$T_{Phy\_Data}$
1619,0.39984,0,$T_{Phy\_Data}$
1620,0.43316,0,$T_{Phy\_Data}$
1621,0.44149,0,$T_{Phy\_Data}$
1622,0.34153,0,$T_{Phy\_Data}$
1623,0.34153,0,$T_{Phy\_Data}$
1624,0.20825,0,$T_{Phy\_Data}$
1625,0.39984,0,$T_{Phy\_Data}$
1626,0.2499,0,$T_{Phy\_Data}$
1627,0.56644,0,$T_{Phy\_Data}$
1628,0.64974,0,$T_{Phy\_Data}$
1629,0.48314,0,$T_{Phy\_Data}$
1630,0.2498999999999999,0,$T_{Phy\_Data}$
1631,0.19992,0,$T_{Phy\_Data}$
1632,0.19992,0,$T_{Phy\_Data}$
1633,0.34153,1,$T_{Phy\_Data}$
1634,0.34986,0,$T_{Phy\_Data}$
1635,0.34986,0,$T_{Phy\_Data}$
1636,0.34986000000000006,2,$T_{Phy\_Data}$
1637,0.54978,2,$T_{Phy\_Data}$
1638,0.38318,2,$T_{Phy\_Data}$
1639,0.12495,0,$T_{Phy\_Data}$
1640,0.6580699999999999,2,$T_{Phy\_Data}$
1641,0.44982,0,$T_{Phy\_Data}$
1642,0.5081299999999999,0,$T_{Phy\_Data}$
1643,0.20825,0,$T_{Phy\_Data}$
1644,0.3915099999999999,0,$T_{Phy\_Data}$
1645,0.44149,0,$T_{Phy\_Data}$
1646,0.55811,0,$T_{Phy\_Data}$
1647,0.31654,0,$T_{Phy\_Data}$
1648,0.2499,1,$T_{Phy\_Data}$
1649,0.38317999999999985,0,$T_{Phy\_Data}$
1650,0.29988000000000004,0,$T_{Phy\_Data}$
1651,0.32487000000000005,0,$T_{Phy\_Data}$
1652,0.29988000000000004,0,$T_{Phy\_Data}$
1653,0.39984,0,$T_{Phy\_Data}$
1654,0.48314,2,$T_{Phy\_Data}$
1655,0.38318,0,$T_{Phy\_Data}$
1656,0.30821,0,$T_{Phy\_Data}$
1657,0.20825000000000002,0,$T_{Phy\_Data}$
1658,0.29154999999999986,0,$T_{Phy\_Data}$
1659,0.3332,0,$T_{Phy\_Data}$
1660,0.24157,0,$T_{Phy\_Data}$
1661,0.6497400000000001,1,$T_{Phy\_Data}$
1662,0.64974,1,$T_{Phy\_Data}$
1663,0.34986,0,$T_{Phy\_Data}$
1664,0.46648,2,$T_{Phy\_Data}$
1665,0.44982,0,$T_{Phy\_Data}$
1666,0.44982,2,$T_{Phy\_Data}$
1667,0.39984,0,$T_{Phy\_Data}$
1668,0.63308,2,$T_{Phy\_Data}$
1669,0.34986,0,$T_{Phy\_Data}$
1670,0.4831399999999999,2,$T_{Phy\_Data}$
1671,0.59143,1,$T_{Phy\_Data}$
1672,0.55811,2,$T_{Phy\_Data}$
1673,0.61642,1,$T_{Phy\_Data}$
1674,0.30821,0,$T_{Phy\_Data}$
1675,0.39151,0,$T_{Phy\_Data}$
1676,0.4998,0,$T_{Phy\_Data}$
1677,0.3332,0,$T_{Phy\_Data}$
1678,0.55811,0,$T_{Phy\_Data}$
1679,0.38317999999999985,0,$T_{Phy\_Data}$
1680,0.44149,0,$T_{Phy\_Data}$
1681,0.5164599999999999,0,$T_{Phy\_Data}$
1682,0.44982,0,$T_{Phy\_Data}$
1683,0.5247900000000001,1,$T_{Phy\_Data}$
1684,0.90797,2,$T_{Phy\_Data}$
1685,0.40817,0,$T_{Phy\_Data}$
1686,0.80801,0,$T_{Phy\_Data}$
1687,0.8913099999999999,1,$T_{Phy\_Data}$
1688,0.6497400000000001,1,$T_{Phy\_Data}$
1689,0.6580699999999999,0,$T_{Phy\_Data}$
1690,0.45815,1,$T_{Phy\_Data}$
1691,0.55811,0,$T_{Phy\_Data}$
1692,0.49147,2,$T_{Phy\_Data}$
1693,0.4165,0,$T_{Phy\_Data}$
1694,0.29988,0,$T_{Phy\_Data}$
1695,0.51646,0,$T_{Phy\_Data}$
1696,0.14994,0,$T_{Phy\_Data}$
1697,0.6580699999999999,0,$T_{Phy\_Data}$
1698,0.7830199999999999,0,$T_{Phy\_Data}$
1699,0.61642,0,$T_{Phy\_Data}$
1700,0.59976,0,$T_{Phy\_Data}$
1701,0.7497,0,$T_{Phy\_Data}$
1702,0.5997600000000001,1,$T_{Phy\_Data}$
1703,0.6830599999999999,0,$T_{Phy\_Data}$
1704,0.39151,2,$T_{Phy\_Data}$
1705,3.1237500000000002,3,$T_{Phy\_Data}$
1706,2.01586,1,$T_{Phy\_Data}$
1707,0.48314,2,$T_{Phy\_Data}$
1708,0.5997600000000001,1,$T_{Phy\_Data}$
1709,0.64141,2,$T_{Phy\_Data}$
1710,0.5914299999999999,0,$T_{Phy\_Data}$
1711,0.72471,0,$T_{Phy\_Data}$
1712,0.4998,0,$T_{Phy\_Data}$
1713,0.26656,0,$T_{Phy\_Data}$
1714,0.49147,0,$T_{Phy\_Data}$
1715,0.50813,0,$T_{Phy\_Data}$
1716,0.18326,1,$T_{Phy\_Data}$
1717,0.29154999999999986,0,$T_{Phy\_Data}$
1718,0.44982,0,$T_{Phy\_Data}$
1719,0.69972,0,$T_{Phy\_Data}$
1720,0.60809,0,$T_{Phy\_Data}$
1721,0.3332,0,$T_{Phy\_Data}$
1722,0.8996400000000001,0,$T_{Phy\_Data}$
1723,0.51646,0,$T_{Phy\_Data}$
1724,0.76636,0,$T_{Phy\_Data}$
1725,0.44982,0,$T_{Phy\_Data}$
1726,0.7996800000000001,1,$T_{Phy\_Data}$
1727,0.44982,0,$T_{Phy\_Data}$
1728,0.54145,0,$T_{Phy\_Data}$
1729,1.4077699999999997,3,$T_{Phy\_Data}$
1730,0.20825,0,$T_{Phy\_Data}$
1731,0.39151,0,$T_{Phy\_Data}$
1732,0.6330800000000001,1,$T_{Phy\_Data}$
1733,0.8913099999999998,1,$T_{Phy\_Data}$
1734,0.49146999999999996,3,$T_{Phy\_Data}$
1735,0.44982,0,$T_{Phy\_Data}$
1736,0.9912699999999999,0,$T_{Phy\_Data}$
1737,0.5164599999999999,0,$T_{Phy\_Data}$
1738,0.9746100000000001,0,$T_{Phy\_Data}$
1739,0.23324,0,$T_{Phy\_Data}$
1740,0.68306,2,$T_{Phy\_Data}$
1741,0.47481,0,$T_{Phy\_Data}$
1742,0.93296,0,$T_{Phy\_Data}$
1743,0.44149,2,$T_{Phy\_Data}$
1744,0.5831,1,$T_{Phy\_Data}$
1745,0.57477,2,$T_{Phy\_Data}$
1746,0.86632,0,$T_{Phy\_Data}$
1747,0.30821,0,$T_{Phy\_Data}$
1748,0.49147,0,$T_{Phy\_Data}$
1749,0.2499,0,$T_{Phy\_Data}$
1750,0.39151,0,$T_{Phy\_Data}$
1751,0.14160999999999999,0,$T_{Phy\_Data}$
1752,0.20825000000000002,0,$T_{Phy\_Data}$
1753,0.20825000000000002,0,$T_{Phy\_Data}$
1754,0.3915099999999999,0,$T_{Phy\_Data}$
1755,0.64141,0,$T_{Phy\_Data}$
1756,0.40817000000000003,0,$T_{Phy\_Data}$
1757,1.06624,2,$T_{Phy\_Data}$
1758,0.2499,0,$T_{Phy\_Data}$
1759,0.7746900000000001,2,$T_{Phy\_Data}$
1760,0.5164599999999999,0,$T_{Phy\_Data}$
1761,0.44149,0,$T_{Phy\_Data}$
1762,0.44982,1,$T_{Phy\_Data}$
1763,0.36652,0,$T_{Phy\_Data}$
1764,0.53312,2,$T_{Phy\_Data}$
1765,1.07457,1,$T_{Phy\_Data}$
1766,0.64141,2,$T_{Phy\_Data}$
1767,1.07457,1,$T_{Phy\_Data}$
1768,0.48314,0,$T_{Phy\_Data}$
1769,0.39151,0,$T_{Phy\_Data}$
1770,0.6580699999999999,0,$T_{Phy\_Data}$
1771,0.59143,3,$T_{Phy\_Data}$
1772,0.61642,0,$T_{Phy\_Data}$
1773,0.44149,0,$T_{Phy\_Data}$
1774,0.34986,0,$T_{Phy\_Data}$
1775,1.0579100000000001,3,$T_{Phy\_Data}$
1776,0.44982,0,$T_{Phy\_Data}$
1777,0.52479,3,$T_{Phy\_Data}$
1778,0.6497400000000001,1,$T_{Phy\_Data}$
1779,0.38318,2,$T_{Phy\_Data}$
1780,0.64141,0,$T_{Phy\_Data}$
1781,0.6913900000000001,0,$T_{Phy\_Data}$
1782,0.4165,0,$T_{Phy\_Data}$
1783,0.92463,3,$T_{Phy\_Data}$
1784,0.2499,0,$T_{Phy\_Data}$
1785,0.5664399999999998,0,$T_{Phy\_Data}$
1786,0.4998,0,$T_{Phy\_Data}$
1787,0.34986,0,$T_{Phy\_Data}$
1788,0.44982,0,$T_{Phy\_Data}$
1789,0.4914699999999999,0,$T_{Phy\_Data}$
1790,1.13288,0,$T_{Phy\_Data}$
1791,1.26616,2,$T_{Phy\_Data}$
1792,1.06624,3,$T_{Phy\_Data}$
1793,0.89131,3,$T_{Phy\_Data}$
1794,0.5497799999999999,0,$T_{Phy\_Data}$
1795,0.64141,2,$T_{Phy\_Data}$
1796,0.34153,0,$T_{Phy\_Data}$
1797,0.36652,0,$T_{Phy\_Data}$
1798,0.7913500000000001,3,$T_{Phy\_Data}$
1799,0.85799,1,$T_{Phy\_Data}$
1800,0.59143,0,$T_{Phy\_Data}$
1801,0.4914699999999999,0,$T_{Phy\_Data}$
1802,0.57477,0,$T_{Phy\_Data}$
1803,0.64974,1,$T_{Phy\_Data}$
1804,1.71598,4,$T_{Phy\_Data}$
1805,0.5831,2,$T_{Phy\_Data}$
1806,0.8163400000000001,0,$T_{Phy\_Data}$
1807,0.73304,0,$T_{Phy\_Data}$
1808,0.5497799999999999,0,$T_{Phy\_Data}$
1809,0.49147,0,$T_{Phy\_Data}$
1810,0.8330000000000001,0,$T_{Phy\_Data}$
1811,0.51646,0,$T_{Phy\_Data}$
1812,0.40817000000000003,0,$T_{Phy\_Data}$
1813,0.34986,0,$T_{Phy\_Data}$
1814,0.30821,0,$T_{Phy\_Data}$
1815,0.29988000000000004,0,$T_{Phy\_Data}$
1816,0.34986,0,$T_{Phy\_Data}$
1817,0.34153,0,$T_{Phy\_Data}$
1818,0.53312,0,$T_{Phy\_Data}$
1819,0.39151,0,$T_{Phy\_Data}$
1820,0.34986,0,$T_{Phy\_Data}$
1821,0.39151,1,$T_{Phy\_Data}$
1822,0.40817000000000003,0,$T_{Phy\_Data}$
1823,0.3332,0,$T_{Phy\_Data}$
1824,0.43316,0,$T_{Phy\_Data}$
1825,0.34986,0,$T_{Phy\_Data}$
1826,0.1999199999999999,0,$T_{Phy\_Data}$
1827,0.32487,0,$T_{Phy\_Data}$
1828,0.72471,0,$T_{Phy\_Data}$
1829,0.93296,1,$T_{Phy\_Data}$
1830,1.04125,1,$T_{Phy\_Data}$
1831,0.73304,0,$T_{Phy\_Data}$
1832,0.7496999999999999,0,$T_{Phy\_Data}$
1833,0.4165,0,$T_{Phy\_Data}$
1834,1.84093,1,$T_{Phy\_Data}$
1835,0.5497799999999999,0,$T_{Phy\_Data}$
1836,1.10789,0,$T_{Phy\_Data}$
1837,1.19119,0,$T_{Phy\_Data}$
1838,0.8330000000000001,1,$T_{Phy\_Data}$
1839,0.833,0,$T_{Phy\_Data}$
1840,0.45815,1,$T_{Phy\_Data}$
1841,0.8163400000000001,0,$T_{Phy\_Data}$
1842,0.45815,0,$T_{Phy\_Data}$
1843,0.5497799999999999,0,$T_{Phy\_Data}$
1844,0.30821,0,$T_{Phy\_Data}$
1845,0.9163,0,$T_{Phy\_Data}$
1846,0.39151,0,$T_{Phy\_Data}$
1847,0.36651999999999996,0,$T_{Phy\_Data}$
1848,0.40817,0,$T_{Phy\_Data}$
1849,0.59143,0,$T_{Phy\_Data}$
1850,0.69972,0,$T_{Phy\_Data}$
1851,0.2499,0,$T_{Phy\_Data}$
1852,0.61642,0,$T_{Phy\_Data}$
1853,0.44982,0,$T_{Phy\_Data}$
1854,0.46648,0,$T_{Phy\_Data}$
1855,0.61642,0,$T_{Phy\_Data}$
1856,0.44982,0,$T_{Phy\_Data}$
1857,0.65807,0,$T_{Phy\_Data}$
1858,0.3581899999999999,0,$T_{Phy\_Data}$
1859,0.40817,0,$T_{Phy\_Data}$
1860,0.40817000000000003,0,$T_{Phy\_Data}$
1861,0.34986,0,$T_{Phy\_Data}$
1862,0.34153,0,$T_{Phy\_Data}$
1863,0.44982,0,$T_{Phy\_Data}$
1864,0.39151,0,$T_{Phy\_Data}$
1865,0.44982,0,$T_{Phy\_Data}$
1866,0.69972,0,$T_{Phy\_Data}$
1867,0.69972,0,$T_{Phy\_Data}$
1868,0.34986,0,$T_{Phy\_Data}$
1869,0.44982,2,$T_{Phy\_Data}$
1870,0.79135,0,$T_{Phy\_Data}$
1871,0.53312,0,$T_{Phy\_Data}$
1872,0.64141,1,$T_{Phy\_Data}$
1873,0.2499,0,$T_{Phy\_Data}$
1874,0.59143,0,$T_{Phy\_Data}$
1875,0.80801,0,$T_{Phy\_Data}$
1876,0.29154999999999986,0,$T_{Phy\_Data}$
1877,0.34153,0,$T_{Phy\_Data}$
1878,0.2499,0,$T_{Phy\_Data}$
1879,0.49147,0,$T_{Phy\_Data}$
1880,0.98294,2,$T_{Phy\_Data}$
1881,0.1999199999999999,0,$T_{Phy\_Data}$
1882,0.69139,0,$T_{Phy\_Data}$
1883,0.2499,0,$T_{Phy\_Data}$
1884,0.52479,0,$T_{Phy\_Data}$
1885,0.27488999999999997,0,$T_{Phy\_Data}$
1886,0.36651999999999996,0,$T_{Phy\_Data}$
1887,0.55811,0,$T_{Phy\_Data}$
1888,0.30821,0,$T_{Phy\_Data}$
1889,0.41649999999999987,0,$T_{Phy\_Data}$
1890,0.40817000000000003,0,$T_{Phy\_Data}$
1891,0.7080500000000001,1,$T_{Phy\_Data}$
1892,0.59143,2,$T_{Phy\_Data}$
1893,0.34986,0,$T_{Phy\_Data}$
1894,0.20825000000000002,0,$T_{Phy\_Data}$
1895,0.44982,0,$T_{Phy\_Data}$
1896,0.49147,0,$T_{Phy\_Data}$
1897,0.44982,0,$T_{Phy\_Data}$
1898,0.49147,1,$T_{Phy\_Data}$
1899,0.3248699999999999,0,$T_{Phy\_Data}$
1900,0.9246300000000001,3,$T_{Phy\_Data}$
1901,0.64141,2,$T_{Phy\_Data}$
1902,0.53312,2,$T_{Phy\_Data}$
1903,0.59976,2,$T_{Phy\_Data}$
1904,0.39151,0,$T_{Phy\_Data}$
1905,0.59143,2,$T_{Phy\_Data}$
1906,0.3915099999999999,0,$T_{Phy\_Data}$
1907,0.84133,1,$T_{Phy\_Data}$
1908,1.80761,3,$T_{Phy\_Data}$
1909,0.24157,1,$T_{Phy\_Data}$
1910,1.09123,4,$T_{Phy\_Data}$
1911,0.64141,2,$T_{Phy\_Data}$
1912,0.70805,1,$T_{Phy\_Data}$
1913,1.19119,1,$T_{Phy\_Data}$
1914,0.61642,0,$T_{Phy\_Data}$
1915,0.26656,0,$T_{Phy\_Data}$
1916,0.44982,0,$T_{Phy\_Data}$
1917,0.44982,0,$T_{Phy\_Data}$
1918,0.55811,0,$T_{Phy\_Data}$
1919,0.14994,0,$T_{Phy\_Data}$
1920,0.20825000000000002,0,$T_{Phy\_Data}$
1921,0.34986,0,$T_{Phy\_Data}$
1922,0.2499,0,$T_{Phy\_Data}$
1923,0.34986,0,$T_{Phy\_Data}$
1924,0.59143,2,$T_{Phy\_Data}$
1925,0.35819,0,$T_{Phy\_Data}$
1926,0.20825000000000002,0,$T_{Phy\_Data}$
1927,0.2498999999999999,0,$T_{Phy\_Data}$
1928,0.35819,0,$T_{Phy\_Data}$
1929,0.14994,0,$T_{Phy\_Data}$
1930,0.19158999999999998,0,$T_{Phy\_Data}$
1931,0.44982,0,$T_{Phy\_Data}$
1932,0.2499,0,$T_{Phy\_Data}$
1933,0.29154999999999986,0,$T_{Phy\_Data}$
1934,0.3332,0,$T_{Phy\_Data}$
1935,0.19158999999999998,0,$T_{Phy\_Data}$
1936,0.39984,0,$T_{Phy\_Data}$
1937,0.2499,0,$T_{Phy\_Data}$
1938,0.14994000000000002,0,$T_{Phy\_Data}$
1939,0.29154999999999986,0,$T_{Phy\_Data}$
1940,0.44982,0,$T_{Phy\_Data}$
1941,0.2499,0,$T_{Phy\_Data}$
1942,0.3581899999999999,0,$T_{Phy\_Data}$
1943,0.4748099999999999,0,$T_{Phy\_Data}$
1944,0.6664000000000001,0,$T_{Phy\_Data}$
1945,0.37485,0,$T_{Phy\_Data}$
1946,0.6580699999999999,0,$T_{Phy\_Data}$
1947,0.29988000000000004,0,$T_{Phy\_Data}$
1948,0.40817,0,$T_{Phy\_Data}$
1949,0.9912700000000001,0,$T_{Phy\_Data}$
1950,0.19158999999999998,0,$T_{Phy\_Data}$
1951,0.3581899999999999,0,$T_{Phy\_Data}$
1952,0.44982,0,$T_{Phy\_Data}$
1953,0.1666,0,$T_{Phy\_Data}$
1954,0.34986,0,$T_{Phy\_Data}$
1955,0.39151,0,$T_{Phy\_Data}$
1956,0.34153,0,$T_{Phy\_Data}$
1957,0.2499,0,$T_{Phy\_Data}$
1958,0.28322,0,$T_{Phy\_Data}$
1959,0.3332,0,$T_{Phy\_Data}$
1960,0.2498999999999999,0,$T_{Phy\_Data}$
1961,0.35819,0,$T_{Phy\_Data}$
1962,0.3332,0,$T_{Phy\_Data}$
1963,0.4997999999999999,0,$T_{Phy\_Data}$
1964,0.39984,0,$T_{Phy\_Data}$
1965,0.34986,0,$T_{Phy\_Data}$
1966,0.34153,0,$T_{Phy\_Data}$
1967,0.3915099999999999,0,$T_{Phy\_Data}$
1968,0.39984,0,$T_{Phy\_Data}$
1969,0.34986,0,$T_{Phy\_Data}$
1970,0.2832199999999999,0,$T_{Phy\_Data}$
1971,0.29154999999999986,0,$T_{Phy\_Data}$
1972,0.39983999999999986,0,$T_{Phy\_Data}$
1973,0.34986,0,$T_{Phy\_Data}$
1974,0.64141,2,$T_{Phy\_Data}$
1975,0.20825000000000002,0,$T_{Phy\_Data}$
1976,0.20825000000000002,0,$T_{Phy\_Data}$
1977,0.34986,0,$T_{Phy\_Data}$
1978,0.5997600000000001,1,$T_{Phy\_Data}$
1979,0.34153,0,$T_{Phy\_Data}$
1980,0.2499,0,$T_{Phy\_Data}$
1981,0.3415299999999999,0,$T_{Phy\_Data}$
1982,0.29988000000000004,0,$T_{Phy\_Data}$
1983,0.45815,0,$T_{Phy\_Data}$
1984,0.14160999999999999,0,$T_{Phy\_Data}$
1985,0.14160999999999999,0,$T_{Phy\_Data}$
1986,0.35819,0,$T_{Phy\_Data}$
1987,1.19952,1,$T_{Phy\_Data}$
1988,0.79135,0,$T_{Phy\_Data}$
1989,0.8496600000000001,1,$T_{Phy\_Data}$
1990,0.54145,1,$T_{Phy\_Data}$
1991,0.2499,0,$T_{Phy\_Data}$
1992,0.34153,0,$T_{Phy\_Data}$
1993,0.30821,0,$T_{Phy\_Data}$
1994,0.39151,0,$T_{Phy\_Data}$
1995,0.35819,0,$T_{Phy\_Data}$
1996,0.44982,0,$T_{Phy\_Data}$
1997,0.23324,0,$T_{Phy\_Data}$
1998,0.94129,1,$T_{Phy\_Data}$
1999,0.64974,0,$T_{Phy\_Data}$
2000,0.44149,1,$T_{Phy\_Data}$
2001,0.63308,0,$T_{Phy\_Data}$
2002,0.30821,0,$T_{Phy\_Data}$
2003,0.34153,0,$T_{Phy\_Data}$
2004,0.44982,0,$T_{Phy\_Data}$
2005,0.64141,0,$T_{Phy\_Data}$
2006,0.42483,2,$T_{Phy\_Data}$
2007,0.29988000000000004,0,$T_{Phy\_Data}$
2008,0.48314,0,$T_{Phy\_Data}$
2009,0.44982,0,$T_{Phy\_Data}$
2010,0.44982,0,$T_{Phy\_Data}$
2011,0.34986,0,$T_{Phy\_Data}$
2012,0.34986000000000006,1,$T_{Phy\_Data}$
2013,0.45815000000000006,0,$T_{Phy\_Data}$
2014,0.34986,0,$T_{Phy\_Data}$
2015,0.59143,1,$T_{Phy\_Data}$
2016,0.34153,0,$T_{Phy\_Data}$
2017,0.44982,0,$T_{Phy\_Data}$
2018,0.34986,0,$T_{Phy\_Data}$
2019,0.50813,0,$T_{Phy\_Data}$
2020,0.59143,0,$T_{Phy\_Data}$
2021,0.5497799999999999,0,$T_{Phy\_Data}$
2022,0.39151,0,$T_{Phy\_Data}$
2023,0.30821,0,$T_{Phy\_Data}$
2024,0.44982,0,$T_{Phy\_Data}$
2025,0.6080900000000001,0,$T_{Phy\_Data}$
2026,0.40817,0,$T_{Phy\_Data}$
2027,0.5164599999999999,0,$T_{Phy\_Data}$
2028,0.29154999999999986,0,$T_{Phy\_Data}$
2029,0.60809,0,$T_{Phy\_Data}$
2030,0.61642,0,$T_{Phy\_Data}$
2031,0.53312,0,$T_{Phy\_Data}$
2032,0.82467,0,$T_{Phy\_Data}$
2033,0.29988000000000004,0,$T_{Phy\_Data}$
2034,0.64141,0,$T_{Phy\_Data}$
2035,0.34986,0,$T_{Phy\_Data}$
2036,0.39151,0,$T_{Phy\_Data}$
2037,0.57477,2,$T_{Phy\_Data}$
2038,0.3831799999999999,1,$T_{Phy\_Data}$
2039,1.13288,4,$T_{Phy\_Data}$
2040,0.44982,2,$T_{Phy\_Data}$
2041,0.59143,2,$T_{Phy\_Data}$
2042,0.44982,1,$T_{Phy\_Data}$
2043,0.44982,2,$T_{Phy\_Data}$
2044,0.65807,2,$T_{Phy\_Data}$
2045,0.7913500000000001,2,$T_{Phy\_Data}$
2046,0.6580699999999999,1,$T_{Phy\_Data}$
2047,0.6830599999999999,2,$T_{Phy\_Data}$
2048,0.8579900000000001,2,$T_{Phy\_Data}$
2049,0.5247899999999999,0,$T_{Phy\_Data}$
2050,0.2499,0,$T_{Phy\_Data}$
2051,0.2499,0,$T_{Phy\_Data}$
2052,0.21658,0,$T_{Phy\_Data}$
2053,0.19158999999999998,0,$T_{Phy\_Data}$
2054,0.2499,0,$T_{Phy\_Data}$
2055,0.49147,0,$T_{Phy\_Data}$
2056,0.29988,0,$T_{Phy\_Data}$
2057,0.3581899999999999,0,$T_{Phy\_Data}$
2058,0.34986,0,$T_{Phy\_Data}$
2059,0.45815000000000006,0,$T_{Phy\_Data}$
2060,0.2498999999999999,0,$T_{Phy\_Data}$
2061,0.39983999999999986,0,$T_{Phy\_Data}$
2062,0.50813,0,$T_{Phy\_Data}$
2063,0.2499,0,$T_{Phy\_Data}$
2064,0.39983999999999986,0,$T_{Phy\_Data}$
2065,0.39151,0,$T_{Phy\_Data}$
2066,0.31654000000000004,0,$T_{Phy\_Data}$
2067,0.10829,0,$T_{Phy\_Data}$
2068,1.1995200000000001,1,$T_{Phy\_Data}$
2069,0.44149,1,$T_{Phy\_Data}$
2070,0.44982,0,$T_{Phy\_Data}$
2071,0.34986,0,$T_{Phy\_Data}$
2072,0.34986,0,$T_{Phy\_Data}$
2073,0.2499,0,$T_{Phy\_Data}$
2074,0.19158999999999998,0,$T_{Phy\_Data}$
2075,0.2499,0,$T_{Phy\_Data}$
2076,0.34986,0,$T_{Phy\_Data}$
2077,0.3581899999999999,0,$T_{Phy\_Data}$
2078,1.67433,1,$T_{Phy\_Data}$
2079,0.2499,0,$T_{Phy\_Data}$
2080,0.5497799999999999,0,$T_{Phy\_Data}$
2081,0.72471,1,$T_{Phy\_Data}$
2082,0.48314,2,$T_{Phy\_Data}$
2083,0.5831,2,$T_{Phy\_Data}$
2084,0.79968,2,$T_{Phy\_Data}$
2085,0.74137,3,$T_{Phy\_Data}$
2086,0.72471,0,$T_{Phy\_Data}$
2087,1.32447,5,$T_{Phy\_Data}$
2088,0.39151,0,$T_{Phy\_Data}$
2089,0.5497799999999999,0,$T_{Phy\_Data}$
2090,1.0495800000000002,0,$T_{Phy\_Data}$
2091,0.59143,2,$T_{Phy\_Data}$
2092,0.54978,2,$T_{Phy\_Data}$
2093,0.49147,2,$T_{Phy\_Data}$
2094,0.8330000000000001,2,$T_{Phy\_Data}$
2095,0.52479,1,$T_{Phy\_Data}$
2096,0.89964,0,$T_{Phy\_Data}$
2097,0.64141,0,$T_{Phy\_Data}$
2098,0.5997600000000001,2,$T_{Phy\_Data}$
2099,1.05791,1,$T_{Phy\_Data}$
2100,0.44149,0,$T_{Phy\_Data}$
2101,0.27489,0,$T_{Phy\_Data}$
2102,0.5331199999999999,1,$T_{Phy\_Data}$
2103,0.5914299999999999,0,$T_{Phy\_Data}$
2104,0.5831,2,$T_{Phy\_Data}$
2105,0.29154999999999986,0,$T_{Phy\_Data}$
2106,0.34986,1,$T_{Phy\_Data}$
2107,0.45815,0,$T_{Phy\_Data}$
2108,0.2499,0,$T_{Phy\_Data}$
2109,0.5664399999999999,0,$T_{Phy\_Data}$
2110,0.54145,1,$T_{Phy\_Data}$
2111,0.2832199999999999,0,$T_{Phy\_Data}$
2112,0.64141,0,$T_{Phy\_Data}$
2113,0.79135,1,$T_{Phy\_Data}$
2114,0.44982,0,$T_{Phy\_Data}$
2115,0.54145,0,$T_{Phy\_Data}$
2116,0.48314,2,$T_{Phy\_Data}$
2117,0.6247499999999999,0,$T_{Phy\_Data}$
2118,0.45815,0,$T_{Phy\_Data}$
2119,0.44149,0,$T_{Phy\_Data}$
2120,0.51646,0,$T_{Phy\_Data}$
2121,0.20825,0,$T_{Phy\_Data}$
2122,0.60809,2,$T_{Phy\_Data}$
2123,0.3498599999999999,1,$T_{Phy\_Data}$
2124,0.40817000000000003,0,$T_{Phy\_Data}$
2125,0.43316,0,$T_{Phy\_Data}$
2126,0.29988000000000004,0,$T_{Phy\_Data}$
2127,0.3415299999999999,0,$T_{Phy\_Data}$
2128,0.39984000000000003,0,$T_{Phy\_Data}$
2129,0.95795,0,$T_{Phy\_Data}$
2130,0.49979999999999997,0,$T_{Phy\_Data}$
2131,0.7413700000000001,0,$T_{Phy\_Data}$
2132,0.43316,0,$T_{Phy\_Data}$
2133,0.49147,0,$T_{Phy\_Data}$
2134,0.44149,0,$T_{Phy\_Data}$
2135,0.64141,0,$T_{Phy\_Data}$
2136,0.19158999999999998,0,$T_{Phy\_Data}$
2137,0.39151,0,$T_{Phy\_Data}$
